x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.22437843680381775,0.422100305557251,-2.8965621368115535e-07,0.23984158039093018,0.3552003502845764,0.00887435395270586,0.2677847445011139,0.30303502082824707,0.008881148882210255,0.29007482528686523,0.26602381467819214,0.0074248043820261955,0.2825327515602112,0.2368234544992447,0.007066473830491304,0.31735312938690186,0.293373703956604,-0.0035810479894280434,0.36061930656433105,0.3227156400680542,-0.005625081714242697,0.34769824147224426,0.34096765518188477,-0.005107359495013952,0.32820263504981995,0.3409104347229004,-0.005130855366587639,0.32843977212905884,0.3338005244731903,-0.012604947201907635,0.365163117647171,0.36298537254333496,-0.007606241852045059,0.35166215896606445,0.37942978739738464,-0.002447196515277028,0.3335721492767334,0.37761354446411133,-0.0017792020225897431,0.3331924080848694,0.38022202253341675,-0.02023160830140114,0.3645894229412079,0.40602806210517883,-0.015745801851153374,0.35023951530456543,0.4171716570854187,-0.008297281339764595,0.3317534625530243,0.41174477338790894,-0.006644497159868479,0.33287885785102844,0.4273155629634857,-0.027229951694607735,0.3591442406177521,0.4452357292175293,-0.02496415749192238,0.3437272906303406,0.4524605870246887,-0.018204091116786003,0.3264177441596985,0.44726139307022095,-0.014169692993164062,thumbs_up
0.2243470400571823,0.5788479447364807,-3.412678495351429e-07,0.24102911353111267,0.49113571643829346,0.0038302945904433727,0.26911741495132446,0.42695748805999756,-0.0033211540430784225,0.2946069538593292,0.37574243545532227,-0.01007460430264473,0.2904220223426819,0.33298707008361816,-0.01497146487236023,0.3414875566959381,0.45262637734413147,-0.019169529899954796,0.3811744451522827,0.4625272750854492,-0.014776479452848434,0.3616916537284851,0.47145310044288635,-0.00725749135017395,0.3410361111164093,0.4718247354030609,-0.0032259728759527206,0.3529945909976959,0.5111727118492126,-0.02406308986246586,0.38306981325149536,0.5087920427322388,-0.010237157344818115,0.3644906282424927,0.5123597979545593,0.0005380630027502775,0.34449297189712524,0.51686030626297,0.0023524356074631214,0.35490038990974426,0.5677050948143005,-0.025858132168650627,0.37909722328186035,0.5570194125175476,-0.011801560409367085,0.36338165402412415,0.5608131289482117,-0.0004521597293205559,0.3431316614151001,0.5660092234611511,0.0006294604390859604,0.35282331705093384,0.6186189651489258,-0.027101321145892143,0.3733808994293213,0.6049038767814636,-0.016612865030765533,0.35743239521980286,0.6070903539657593,-0.004370331298559904,0.34089821577072144,0.6127419471740723,0.0021048178896307945,thumbs_up
0.23170197010040283,0.6949161887168884,-3.573662752387463e-07,0.25571757555007935,0.6040574908256531,6.579545879503712e-05,0.2926119863986969,0.5388847589492798,-0.007949787192046642,0.325314462184906,0.49049264192581177,-0.015258246101439,0.3229399621486664,0.44570666551589966,-0.020671162754297256,0.3661537170410156,0.5774602890014648,-0.01799537055194378,0.405497282743454,0.5862733721733093,-0.016795028001070023,0.3819133937358856,0.5909873843193054,-0.014179542660713196,0.36087745428085327,0.5902807712554932,-0.013773576356470585,0.37340593338012695,0.6417679190635681,-0.021951738744974136,0.40624380111694336,0.63538658618927,-0.0121913468465209,0.3859078884124756,0.6346578001976013,-0.004933002404868603,0.36463841795921326,0.6388355493545532,-0.00483735604211688,0.37132754921913147,0.7013809680938721,-0.023521672934293747,0.3982953429222107,0.6883307099342346,-0.014040031470358372,0.3808974623680115,0.6883350014686584,-0.0043923016637563705,0.3589993417263031,0.6935648918151855,-0.003166315145790577,0.36540326476097107,0.7539527416229248,-0.02482016012072563,0.38986361026763916,0.7381507754325867,-0.01760561764240265,0.3711774945259094,0.7368159890174866,-0.005780741572380066,0.35212042927742004,0.7430736422538757,0.001160481246188283,thumbs_up
0.2128237932920456,0.7545176148414612,-3.1348335483016854e-07,0.2378665804862976,0.6736081838607788,0.0007696913089603186,0.27362269163131714,0.6145193576812744,-0.006046434864401817,0.3044542670249939,0.5716726779937744,-0.011894511058926582,0.3059215545654297,0.5313384532928467,-0.015833936631679535,0.32932260632514954,0.6451101303100586,-0.023010805249214172,0.37425658106803894,0.6604797840118408,-0.024578068405389786,0.3560945689678192,0.6672061085700989,-0.020501818507909775,0.3343656659126282,0.6642430424690247,-0.01790875568985939,0.3342929780483246,0.7042655944824219,-0.02780492790043354,0.372502863407135,0.7083080410957336,-0.021009748801589012,0.3543540835380554,0.7110299468040466,-0.012298168614506721,0.3337651193141937,0.7119831442832947,-0.01045396737754345,0.33271005749702454,0.7608721256256104,-0.03032228909432888,0.36556851863861084,0.7590984106063843,-0.023266248404979706,0.34834760427474976,0.7603175044059753,-0.011825727298855782,0.32728782296180725,0.7615863084793091,-0.00901011936366558,0.3272692561149597,0.8119617700576782,-0.032393842935562134,0.3531208634376526,0.8040837049484253,-0.02770044282078743,0.335742712020874,0.8034919500350952,-0.01650898903608322,0.318652480840683,0.8064712882041931,-0.009926553815603256,thumbs_up
0.28576433658599854,0.7324813008308411,-2.7294316851111944e-07,0.311752051115036,0.6603550910949707,-0.0007460896158590913,0.34563079476356506,0.6101670861244202,-0.007896127179265022,0.3749919831752777,0.5748048424720764,-0.014222618192434311,0.3804965019226074,0.5379779934883118,-0.01874956488609314,0.396544486284256,0.6385982632637024,-0.020110948011279106,0.43440547585487366,0.6620513200759888,-0.02353004552423954,0.4178476929664612,0.669310986995697,-0.022221362218260765,0.3977088928222656,0.66398686170578,-0.021287506446242332,0.3976535201072693,0.693565845489502,-0.024717075750231743,0.43118390440940857,0.7053607702255249,-0.02027411200106144,0.4149005711078644,0.7087618708610535,-0.014150484465062618,0.39528223872184753,0.7064310908317566,-0.013463161885738373,0.39308595657348633,0.7457744479179382,-0.02767026610672474,0.4233107268810272,0.7514122128486633,-0.023316295817494392,0.4071018695831299,0.7524833679199219,-0.013251954689621925,0.3870539367198944,0.7505064010620117,-0.010409165173768997,0.3848344683647156,0.7929616570472717,-0.030377911403775215,0.41055554151535034,0.7923002243041992,-0.027765480801463127,0.39379313588142395,0.7909392714500427,-0.017438001930713654,0.3768686354160309,0.7905128598213196,-0.010956625454127789,thumbs_up
0.46570929884910583,0.7443159818649292,-2.9740664331256994e-07,0.4884466230869293,0.667721688747406,-0.0028374497778713703,0.5144855380058289,0.6153770089149475,-0.013637057505548,0.5394406318664551,0.5743798613548279,-0.024004071950912476,0.5441193580627441,0.5355707406997681,-0.0325697623193264,0.5954214930534363,0.6409562826156616,-0.018658874556422234,0.6100621819496155,0.674106240272522,-0.017611179500818253,0.5887959599494934,0.6880851984024048,-0.015025243163108826,0.5682759284973145,0.684032678604126,-0.014590814709663391,0.6043916940689087,0.6987246870994568,-0.022951195016503334,0.6105930805206299,0.7225728631019592,-0.015258734114468098,0.5883878469467163,0.728193461894989,-0.0113147534430027,0.5672071576118469,0.7230620384216309,-0.01315053179860115,0.6018173694610596,0.7545574307441711,-0.02529599331319332,0.6050866842269897,0.7666586637496948,-0.01788376085460186,0.5865973830223083,0.770544707775116,-0.011026185937225819,0.5658615231513977,0.7667382955551147,-0.011052464134991169,0.5940876603126526,0.8048279881477356,-0.028005627915263176,0.5984883308410645,0.8119692206382751,-0.022132324054837227,0.5807739496231079,0.8124540448188782,-0.01295230258256197,0.5635408163070679,0.8076196908950806,-0.007447995711117983,thumbs_up
0.6866934299468994,0.7365334033966064,-4.830063744520885e-07,0.6996803283691406,0.6444991827011108,-0.00353063247166574,0.7246806025505066,0.5908752083778381,-0.013536368496716022,0.7505540251731873,0.5487830638885498,-0.022973408922553062,0.7546117305755615,0.5044701099395752,-0.032204821705818176,0.8268098831176758,0.629345715045929,-0.015633655712008476,0.8063539266586304,0.6601806282997131,-0.015583810396492481,0.7831715941429138,0.673129677772522,-0.01967981643974781,0.7679269909858704,0.6748095154762268,-0.02555241994559765,0.8409372568130493,0.6912277936935425,-0.02005559206008911,0.8140100240707397,0.7097315788269043,-0.009636624716222286,0.790741503238678,0.7146050930023193,-0.01031587179750204,0.7757346034049988,0.7149861454963684,-0.0180581733584404,0.8367187976837158,0.7500656843185425,-0.022488348186016083,0.8115861415863037,0.756559431552887,-0.013434375636279583,0.7896891832351685,0.7567861080169678,-0.010288126766681671,0.773906409740448,0.7527480721473694,-0.014975848607718945,0.8236181139945984,0.8009850382804871,-0.025765448808670044,0.8043502569198608,0.8068908452987671,-0.017956377938389778,0.7840526103973389,0.8037814497947693,-0.010377772152423859,0.7696035504341125,0.7972189784049988,-0.0076095303520560265,thumbs_up
0.6949813365936279,0.7288351058959961,-4.552796895040956e-07,0.7080720663070679,0.6400003433227539,-0.004199910908937454,0.7331352829933167,0.5879130363464355,-0.013967778533697128,0.7597666382789612,0.5484505295753479,-0.02277258038520813,0.764832615852356,0.507191002368927,-0.03125861659646034,0.832981288433075,0.630372941493988,-0.018196919932961464,0.8092057108879089,0.6580365896224976,-0.017528554424643517,0.7873913049697876,0.670362651348114,-0.01973993331193924,0.7716756463050842,0.6721771955490112,-0.023975107818841934,0.8462404608726501,0.6919704675674438,-0.021983176469802856,0.8205628395080566,0.7076392769813538,-0.011892719194293022,0.7985961437225342,0.7102856040000916,-0.011848676949739456,0.7823395133018494,0.7096940279006958,-0.018664075061678886,0.8411529064178467,0.7501875162124634,-0.02357850968837738,0.8181153535842896,0.7536422610282898,-0.015258794650435448,0.7970937490463257,0.7519052028656006,-0.012610476464033127,0.7807127237319946,0.7477494478225708,-0.017134113237261772,0.8270550966262817,0.8000408411026001,-0.025882652029395103,0.8100239634513855,0.8048744797706604,-0.018650062382221222,0.790503740310669,0.7996852993965149,-0.011415688320994377,0.7755553722381592,0.792549729347229,-0.008694360964000225,thumbs_up
0.6012080907821655,0.5939098596572876,-5.084686449663423e-07,0.6200684309005737,0.5040935277938843,0.002740788273513317,0.649707019329071,0.4534456133842468,-0.003652426414191723,0.6817178726196289,0.41821563243865967,-0.01068834774196148,0.688646137714386,0.3838045597076416,-0.01713388040661812,0.7430210709571838,0.49345606565475464,-0.01088055968284607,0.7299129962921143,0.5249430537223816,-0.008327300660312176,0.7060775756835938,0.5372278094291687,-0.00866155605763197,0.6886844635009766,0.5357910394668579,-0.01203918643295765,0.7569695711135864,0.5526751279830933,-0.018208980560302734,0.7332761287689209,0.5757642388343811,-0.006959863472729921,0.7083247303962708,0.5793743133544922,-0.006025317125022411,0.6925601363182068,0.5759667158126831,-0.012463955208659172,0.7533963322639465,0.6121165752410889,-0.023085836321115494,0.7306328415870667,0.6245362758636475,-0.013299905695021152,0.7067219018936157,0.6219820976257324,-0.009394384920597076,0.6900367736816406,0.6134271621704102,-0.01365835964679718,0.7405555248260498,0.6654861569404602,-0.028315981850028038,0.72566819190979,0.6810083389282227,-0.020335018634796143,0.7044240236282349,0.6776397824287415,-0.012630351819097996,0.6890215873718262,0.6681756973266602,-0.009665758349001408,thumbs_up
0.5183743238449097,0.7441036105155945,-4.3477692202031903e-07,0.5430977940559387,0.6564596891403198,-0.008015915751457214,0.574293851852417,0.6043931245803833,-0.021605145186185837,0.602203369140625,0.5626531839370728,-0.032882098108530045,0.6117448210716248,0.5186362862586975,-0.042969074100255966,0.6676372289657593,0.6548846960067749,-0.0261837225407362,0.6588613390922546,0.6466027498245239,-0.023187067359685898,0.6317288279533386,0.6528480052947998,-0.022627074271440506,0.6133713126182556,0.6588583588600159,-0.024969203397631645,0.6732035875320435,0.7159790992736816,-0.02621404640376568,0.6578285694122314,0.6961257457733154,-0.01551132369786501,0.6328821182250977,0.696504533290863,-0.013758483342826366,0.6144065260887146,0.7038682699203491,-0.0196522306650877,0.6626077890396118,0.771440327167511,-0.023325804620981216,0.6491178274154663,0.7455301284790039,-0.01366465725004673,0.6274682879447937,0.7428872585296631,-0.009022322483360767,0.6070096492767334,0.7465786933898926,-0.012559489347040653,0.6479474306106567,0.8169894814491272,-0.020996563136577606,0.6425302624702454,0.7993099093437195,-0.014500227756798267,0.6222726702690125,0.793775737285614,-0.006362922489643097,0.6045900583267212,0.7944128513336182,-0.0025345012545585632,thumbs_up
0.4304739236831665,0.7812849879264832,-3.629066327448527e-07,0.4605144262313843,0.7000120282173157,-0.0026558705139905214,0.4947785437107086,0.6485595107078552,-0.013810603879392147,0.5248386859893799,0.6080883741378784,-0.024315156042575836,0.5264519453048706,0.5658695697784424,-0.03335258737206459,0.5712425708770752,0.6905370950698853,-0.020781641826033592,0.5897936224937439,0.7080720067024231,-0.01992766745388508,0.5670714974403381,0.7141579389572144,-0.017831698060035706,0.5464938879013062,0.712067186832428,-0.018229622393846512,0.5754268169403076,0.7533120512962341,-0.025168508291244507,0.5895454287528992,0.7579858303070068,-0.01774980127811432,0.5684597492218018,0.7578201293945312,-0.013474859297275543,0.5465735197067261,0.7573368549346924,-0.01529544498771429,0.5677541494369507,0.8100721836090088,-0.027214957401156425,0.5792230367660522,0.8062880635261536,-0.019882459193468094,0.5606279373168945,0.8054883480072021,-0.012726321816444397,0.5387815833091736,0.8048763275146484,-0.012990226037800312,0.5556344985961914,0.8589105606079102,-0.029394805431365967,0.5636748671531677,0.8508066534996033,-0.0236065611243248,0.5455292463302612,0.8475973606109619,-0.013987785205245018,0.527974545955658,0.8476504683494568,-0.00857478752732277,thumbs_up
0.29460814595222473,0.9211785793304443,-3.5684627164300764e-07,0.3197633624076843,0.8274222016334534,-0.0020677403081208467,0.35733887553215027,0.7622062563896179,-0.012425018474459648,0.39177054166793823,0.7089225053787231,-0.02248644270002842,0.3933759927749634,0.6595568060874939,-0.030474504455924034,0.4363982677459717,0.823983371257782,-0.01533462293446064,0.4747464656829834,0.8000106811523438,-0.01352025754749775,0.449272096157074,0.7971946001052856,-0.011829637922346592,0.42644673585891724,0.8040387630462646,-0.012009833008050919,0.4438796043395996,0.8836731314659119,-0.016796410083770752,0.4760172963142395,0.8504823446273804,-0.007992928847670555,0.4550561010837555,0.8439130783081055,-0.0030054824892431498,0.43466562032699585,0.8535581231117249,-0.0045553953386843204,0.4400826096534729,0.9352356195449829,-0.01592743769288063,0.47001707553863525,0.904171347618103,-0.005276639945805073,0.45350635051727295,0.896805465221405,0.0037672515027225018,0.4324638843536377,0.9032619595527649,0.004177977796643972,0.4317319691181183,0.9790794849395752,-0.014957183972001076,0.45736733078956604,0.952954113483429,-0.004493921063840389,0.44068872928619385,0.94295334815979,0.0077214022167027,0.42235833406448364,0.9474518895149231,0.014227107167243958,thumbs_up
